-33.576;78.59729;-16645.33
-7.68;6.132;-8784.0
-7.58;6.0645;-8784.0
2.12;6.463;-8784.0
2.22;6.39;-8784.0
2.32;6.317;-8784.0
2.42;6.2145;-8784.0
2.52;6.0395;-8784.0
2.62;5.96;-8784.0
2.72;5.8805;-8784.0
2.82;5.8015;-8784.0
2.92;5.6165;-8784.0
3.02;5.524;-8784.0
2.52;6.1405;-8783.9
2.62;6.105;-8783.9
2.72;6.0695;-8783.9
2.82;6.03;-8783.9
2.92;5.992;-8783.9
3.02;5.9085;-8783.9
2.72;6.0165;-8783.8
2.82;5.993;-8783.8
2.92;5.9635;-8783.8
3.02;5.907;-8783.8
2.32;7.697;-8783.7
2.42;6.346;-8783.7
2.52;6.315;-8783.7
2.62;6.2845;-8783.7
2.72;6.2275;-8783.7
2.82;6.2035;-8783.7
2.92;6.203;-8783.7
3.02;6.2755;-8783.7
3.12;6.2455;-8783.7
-7.78;6.5155;-8783.6
-7.68;6.556;-8783.6
-7.58;6.5775;-8783.6
-7.48;6.647;-8783.6
-7.38;6.7525;-8783.6
-7.28;6.817;-8783.6
-7.18;6.8815;-8783.6
-7.08;6.946;-8783.6
-6.98;7.0125;-8783.6
-6.88;7.2005;-8783.6
-6.78;7.161;-8783.6
-6.68;7.028;-8783.6
-6.58;6.6875;-8783.6
1.72;6.721;-8783.6
1.82;6.6635;-8783.6
1.92;6.6155;-8783.6
2.02;6.5895;-8783.6
2.12;6.57;-8783.6
2.22;6.534;-8783.6
2.32;6.458;-8783.6
2.42;6.358;-8783.6
2.52;6.299;-8783.6
2.62;6.3215;-8783.6
2.72;6.3085;-8783.6
2.82;6.268;-8783.6
2.92;6.5045;-8783.6
3.02;6.4485;-8783.6
3.12;6.235;-8783.6
-7.68;6.732;-8783.5
-7.58;6.703;-8783.5
-7.48;6.6415;-8783.5
-7.38;6.6775;-8783.5
-7.28;6.713;-8783.5
-7.18;6.7455;-8783.5
-7.08;6.781;-8783.5
-6.98;6.816;-8783.5
-6.88;6.911;-8783.5
-6.78;6.916;-8783.5
-6.68;6.8795;-8783.5
-6.58;6.89;-8783.5
