-0.8;6.8655;-9036.02
-0.7;6.846;-9036.02
-0.6;6.826;-9036.02
-0.5;6.793;-9036.02
-0.8;6.8505;-9035.92
-0.7;6.838;-9035.92
-0.6;6.8145;-9035.92
-0.5;6.811;-9035.92
-0.4;6.878;-9035.92
-0.3;6.9735;-9035.92
-0.2;7.0185;-9035.92
-0.1;7.13;-9035.92
0.0;7.1445;-9035.92
0.1;7.1525;-9035.92
0.2;7.161;-9035.92
0.3;7.1695;-9035.92
0.4;7.178;-9035.92
0.5;7.1865;-9035.92
0.6;7.195;-9035.92
0.7;7.2035;-9035.92
0.8;7.212;-9035.92
0.9;7.2205;-9035.92
1.0;7.23;-9035.92
1.1;7.254;-9035.92
1.2;7.244;-9035.92
1.3;7.244;-9035.92
1.4;7.263;-9035.92
-1.5;6.854;-9035.82
-1.4;6.848;-9035.82
-1.3;6.8425;-9035.82
-1.2;6.8365;-9035.82
-1.1;6.8305;-9035.82
-1.0;6.8215;-9035.82
-0.9;6.812;-9035.82
-0.8;6.809;-9035.82
-0.7;6.8045;-9035.82
-0.6;6.8025;-9035.82
-0.5;6.7985;-9035.82
-0.4;6.7945;-9035.82
-0.3;6.773;-9035.82
-0.2;6.811;-9035.82
-0.1;6.9045;-9035.82
0.0;6.972;-9035.82
0.1;7.1485;-9035.82
0.2;7.1995;-9035.82
0.3;7.2065;-9035.82
0.4;7.2135;-9035.82
0.5;7.2205;-9035.82
0.6;7.228;-9035.82
0.7;7.2365;-9035.82
0.8;7.2445;-9035.82
0.9;7.2505;-9035.82
1.0;7.2565;-9035.82
1.1;7.2625;-9035.82
1.2;7.273;-9035.82
-1.1;6.8695;-9035.72
-1.0;6.9185;-9035.72
-0.9;7.03;-9035.72
-0.8;6.965;-9035.72
-0.7;6.837;-9035.72
-0.6;6.7925;-9035.72
-0.5;6.7935;-9035.72
-0.4;6.8965;-9035.72
-0.3;6.8455;-9035.72
-0.2;6.9425;-9035.72
-0.1;6.8385;-9035.72
0.0;6.9025;-9035.72
0.1;6.9735;-9035.72
0.2;7.093;-9035.72
0.3;7.1725;-9035.72
0.4;7.268;-9035.72
0.5;7.352;-9035.72
0.6;7.381;-9035.72
0.7;7.3915;-9035.72
-1.5;7.0085;-9035.62
-1.4;6.9915;-9035.62
-1.3;6.9655;-9035.62
-1.2;6.9885;-9035.62
-1.1;6.921;-9035.62
-1.0;6.972;-9035.62
-0.9;7.163;-9035.62
-0.8;7.285;-9035.62
-0.7;7.1995;-9035.62
-0.6;7.2195;-9035.62
-0.5;7.368;-9035.62
-0.4;7.0925;-9035.62
-0.3;7.0225;-9035.62
-0.2;7.144;-9035.62
-0.1;7.0925;-9035.62
0.0;7.2375;-9035.62
0.1;7.284;-9035.62
0.2;7.285;-9035.62
0.3;7.355;-9035.62
0.4;7.585;-9035.62
0.5;7.6145;-9035.62
0.6;7.448;-9035.62
0.7;7.4455;-9035.62
0.8;7.474;-9035.62
0.9;7.4905;-9035.62
1.0;7.516;-9035.62
1.1;7.622;-9035.62
1.2;7.6585;-9035.62
1.3;7.6905;-9035.62
1.4;7.706;-9035.62
1.5;7.7175;-9035.62
1.6;7.7425;-9035.62
-1.6;7.3145;-9035.52
-1.5;7.3205;-9035.52
-1.4;7.224;-9035.52
-1.3;7.1445;-9035.52
-1.2;7.255;-9035.52
-1.1;7.158;-9035.52
-1.0;7.1395;-9035.52
-0.9;7.4315;-9035.52
-0.8;7.556;-9035.52
-0.7;7.416;-9035.52
-0.6;7.472;-9035.52
-0.5;7.607;-9035.52
-0.4;7.396;-9035.52
-0.3;7.1905;-9035.52
-0.2;7.2215;-9035.52
-0.1;7.2355;-9035.52
0.0;7.865;-9035.52
0.1;7.7895;-9035.52
0.2;7.6475;-9035.52
0.3;7.5985;-9035.52
0.4;7.589;-9035.52
0.5;7.5665;-9035.52
0.6;7.5355;-9035.52
0.7;7.5425;-9035.52
0.8;7.6045;-9035.52
0.9;7.644;-9035.52
1.0;7.6405;-9035.52
1.1;7.6355;-9035.52
1.2;7.7025;-9035.52
1.3;7.921;-9035.52
1.4;7.722;-9035.52
1.5;7.7945;-9035.52
1.6;7.8535;-9035.52
1.7;7.851;-9035.52
-1.5;7.52;-9035.42
-1.4;7.208;-9035.42
-1.3;7.15;-9035.42
-1.2;7.131;-9035.42
-1.1;7.097;-9035.42
-1.0;7.081;-9035.42
-0.9;7.1345;-9035.42
-0.8;7.4195;-9035.42
-0.7;7.513;-9035.42
-0.6;7.416;-9035.42
-0.5;7.6255;-9035.42
-0.4;7.713;-9035.42
-0.3;7.6525;-9035.42
-0.2;7.567;-9035.42
-0.1;7.484;-9035.42
0.0;7.323;-9035.42
0.1;7.4955;-9035.42
0.2;7.714;-9035.42
0.3;7.5475;-9035.42
0.4;7.4095;-9035.42
0.5;7.429;-9035.42
0.6;7.453;-9035.42
0.7;7.4775;-9035.42
0.8;7.49;-9035.42
0.9;7.4815;-9035.42
1.0;7.4805;-9035.42
1.1;7.4555;-9035.42
1.2;8.1565;-9035.42
1.3;7.68;-9035.42
1.4;7.697;-9035.42
1.5;7.782;-9035.42
1.6;7.8545;-9035.42
1.7;7.9525;-9035.42
1.8;8.0785;-9035.42
-2.2;7.688;-9035.32
-2.1;7.415;-9035.32
-2.0;7.2645;-9035.32
-1.9;7.269;-9035.32
-1.8;7.519;-9035.32
-1.7;7.599;-9035.32
-1.6;7.682;-9035.32
-1.5;7.832;-9035.32
-1.4;7.489;-9035.32
-1.3;7.5155;-9035.32
-1.2;8.057;-9035.32
-1.1;8.0045;-9035.32
