-1.2;6.809;-8783.2
-1.1;6.7995;-8783.2
-1.0;6.7855;-8783.2
-0.9;6.785;-8783.2
-0.8;6.784;-8783.2
-0.7;6.785;-8783.2
-0.6;6.782;-8783.2
-0.5;6.768;-8783.2
-0.4;6.773;-8783.2
-0.3;6.8415;-8783.2
-0.2;6.845;-8783.2
-0.1;6.838;-8783.2
0.0;6.867;-8783.2
0.1;6.8975;-8783.2
0.2;6.928;-8783.2
0.3;6.959;-8783.2
0.4;6.9895;-8783.2
0.5;7.02;-8783.2
0.6;7.052;-8783.2
0.7;7.0845;-8783.2
0.8;7.1135;-8783.2
0.9;7.143;-8783.2
1.0;7.176;-8783.2
1.1;7.2625;-8783.2
1.2;7.252;-8783.2
1.3;7.254;-8783.2
1.4;7.2575;-8783.2
-1.5;6.878;-8783.1
-1.4;6.8745;-8783.1
-1.3;6.878;-8783.1
-1.2;6.824;-8783.1
-1.1;6.822;-8783.1
-1.0;6.988;-8783.1
-0.9;7.0455;-8783.1
-0.8;7.017;-8783.1
-0.7;6.956;-8783.1
-0.6;6.902;-8783.1
-0.5;6.9195;-8783.1
-0.4;6.9635;-8783.1
-0.3;7.035;-8783.1
-0.2;7.02;-8783.1
-0.1;7.062;-8783.1
0.0;7.096;-8783.1
0.1;7.163;-8783.1
0.2;7.1905;-8783.1
0.3;7.2065;-8783.1
0.4;7.223;-8783.1
0.5;7.2395;-8783.1
0.6;7.2695;-8783.1
0.7;7.298;-8783.1
0.8;7.2905;-8783.1
0.9;7.298;-8783.1
1.0;7.296;-8783.1
1.1;7.294;-8783.1
1.2;7.288;-8783.1
1.3;7.291;-8783.1
-1.5;7.017;-8783.0
-1.4;7.0245;-8783.0
-1.3;6.9795;-8783.0
-1.2;6.966;-8783.0
-1.1;6.957;-8783.0
-1.0;6.927;-8783.0
-0.9;6.9645;-8783.0
-0.8;7.134;-8783.0
-0.7;7.2185;-8783.0
-0.6;7.064;-8783.0
-0.5;6.907;-8783.0
-0.4;6.969;-8783.0
-0.3;6.9825;-8783.0
-0.2;7.012;-8783.0
-0.1;7.087;-8783.0
0.0;7.512;-8783.0
0.1;7.566;-8783.0
0.2;7.537;-8783.0
0.3;7.5165;-8783.0
0.4;7.4845;-8783.0
0.5;7.462;-8783.0
0.6;7.483;-8783.0
0.7;7.5015;-8783.0
0.8;7.4945;-8783.0
0.9;7.59;-8783.0
1.0;7.6145;-8783.0
1.1;7.6395;-8783.0
1.2;7.664;-8783.0
1.3;7.729;-8783.0
1.4;7.739;-8783.0
1.5;7.7405;-8783.0
1.6;7.749;-8783.0
1.7;7.757;-8783.0
1.8;7.7595;-8783.0
1.9;7.7635;-8783.0
2.0;7.7685;-8783.0
2.1;7.772;-8783.0
2.2;7.7755;-8783.0
-2.1;7.2635;-8782.9
-2.0;7.2955;-8782.9
-1.9;7.327;-8782.9
-1.8;7.3705;-8782.9
-1.7;7.436;-8782.9
-1.6;7.416;-8782.9
-1.5;7.081;-8782.9
-1.4;7.341;-8782.9
-1.3;6.828;-8782.9
-1.2;6.955;-8782.9
-1.1;7.164;-8782.9
-1.0;7.2405;-8782.9
-0.9;7.159;-8782.9
-0.8;7.4135;-8782.9
-0.7;7.5925;-8782.9
-0.6;7.5255;-8782.9
-0.5;7.5665;-8782.9
-0.4;7.2795;-8782.9
-0.3;7.1925;-8782.9
-0.2;7.2855;-8782.9
-0.1;7.401;-8782.9
0.0;7.3035;-8782.9
0.1;7.8485;-8782.9
0.2;7.996;-8782.9
0.3;7.8795;-8782.9
0.4;7.779;-8782.9
0.5;7.694;-8782.9
0.6;7.6465;-8782.9
0.7;7.66;-8782.9
0.8;7.5995;-8782.9
0.9;7.556;-8782.9
1.0;7.5275;-8782.9
1.1;7.463;-8782.9
1.2;7.276;-8782.9
1.3;7.46;-8782.9
1.4;7.5965;-8782.9
1.5;7.798;-8782.9
1.6;7.875;-8782.9
1.7;7.859;-8782.9
1.8;7.83;-8782.9
1.9;7.801;-8782.9
2.0;7.7675;-8782.9
2.1;7.7675;-8782.9
2.2;7.7675;-8782.9
-1.7;7.928;-8782.8
-1.6;7.6625;-8782.8
-1.5;7.4315;-8782.8
-1.4;7.415;-8782.8
-1.3;7.3775;-8782.8
-1.2;7.6545;-8782.8
-1.1;7.6;-8782.8
-1.0;7.369;-8782.8
-0.9;7.472;-8782.8
-0.8;7.584;-8782.8
-0.7;7.5;-8782.8
-0.6;7.4805;-8782.8
-0.5;7.602;-8782.8
-0.4;7.585;-8782.8
-0.3;7.3735;-8782.8
-0.2;7.3845;-8782.8
-0.1;7.629;-8782.8
0.0;7.439;-8782.8
0.1;7.345;-8782.8
0.2;7.5475;-8782.8
0.3;7.529;-8782.8
0.4;7.461;-8782.8
0.5;7.472;-8782.8
0.6;7.48;-8782.8
0.7;7.4755;-8782.8
0.8;7.465;-8782.8
0.9;7.4375;-8782.8
1.0;7.4585;-8782.8
1.1;7.508;-8782.8
1.2;7.8245;-8782.8
1.3;7.503;-8782.8
1.4;7.44;-8782.8
1.5;7.649;-8782.8
1.6;7.815;-8782.8
1.7;7.906;-8782.8
1.8;7.951;-8782.8
1.9;8.021;-8782.8
2.0;8.1275;-8782.8
2.1;8.1415;-8782.8
2.2;8.0965;-8782.8
2.3;8.0465;-8782.8
2.4;7.915;-8782.8
-2.0;7.7225;-8782.7
-1.9;7.746;-8782.7
-1.8;7.778;-8782.7
-1.7;7.794;-8782.7
-1.6;7.824;-8782.7
-1.5;7.88;-8782.7
-1.4;7.5965;-8782.7
-1.3;7.664;-8782.7
-1.2;7.8345;-8782.7
-1.1;7.8465;-8782.7
-1.0;7.8085;-8782.7
-0.9;7.866;-8782.7
-0.8;7.9745;-8782.7
-0.7;8.1085;-8782.7
-0.6;8.1935;-8782.7
-0.5;8.055;-8782.7
-0.4;7.862;-8782.7
-0.3;7.7585;-8782.7
-0.2;7.801;-8782.7
-0.1;7.996;-8782.7
0.0;7.9495;-8782.7
0.1;7.661;-8782.7
0.2;7.492;-8782.7
0.3;7.554;-8782.7
0.4;7.6735;-8782.7
0.5;7.7385;-8782.7
0.6;7.773;-8782.7
0.7;7.7535;-8782.7
0.8;7.6525;-8782.7
0.9;7.6315;-8782.7
1.0;7.546;-8782.7
1.1;7.4965;-8782.7
1.2;7.417;-8782.7
1.3;7.476;-8782.7
1.4;7.755;-8782.7
1.5;8.1705;-8782.7
1.6;8.178;-8782.7
1.7;8.047;-8782.7
1.8;8.2515;-8782.7
1.9;8.464;-8782.7
2.0;8.349;-8782.7
2.1;8.2635;-8782.7
2.2;8.1215;-8782.7
2.3;7.995;-8782.7
2.4;8.0055;-8782.7
2.5;8.016;-8782.7
2.6;8.092;-8782.7
2.7;8.052;-8782.7
2.8;7.8915;-8782.7
-2.2;7.991;-8782.6
-2.1;7.813;-8782.6
-2.0;7.797;-8782.6
-1.9;7.8005;-8782.6
-1.8;7.736;-8782.6
-1.7;7.6845;-8782.6
-1.6;8.0745;-8782.6
-1.5;7.8205;-8782.6
-1.4;7.899;-8782.6
-1.3;8.0105;-8782.6
-1.2;8.186;-8782.6
-1.1;7.9895;-8782.6
-1.0;8.0145;-8782.6
-0.9;7.736;-8782.6
-0.8;7.82;-8782.6
-0.7;8.1875;-8782.6
-0.6;8.1935;-8782.6
-0.5;8.096;-8782.6
-0.4;7.982;-8782.6
-0.3;7.4895;-8782.6
-0.2;7.919;-8782.6
-0.1;7.994;-8782.6
0.0;8.12;-8782.6
0.1;8.1175;-8782.6
0.2;7.878;-8782.6
0.3;7.897;-8782.6
0.4;7.8985;-8782.6
0.5;7.9545;-8782.6
0.6;8.1315;-8782.6
0.7;8.1915;-8782.6
0.8;8.195;-8782.6
0.9;8.0785;-8782.6
1.0;7.8615;-8782.6
1.1;7.795;-8782.6
1.2;8.084;-8782.6
1.3;7.782;-8782.6
1.4;7.983;-8782.6
1.5;8.332;-8782.6
1.6;8.2465;-8782.6
1.7;8.1275;-8782.6
1.8;8.318;-8782.6
1.9;8.5425;-8782.6
2.0;8.5225;-8782.6
2.1;8.3455;-8782.6
2.2;8.124;-8782.6
2.3;7.878;-8782.6
2.4;8.3565;-8782.6
2.5;8.3035;-8782.6
2.6;8.438;-8782.6
2.7;8.0755;-8782.6
2.8;7.958;-8782.6
2.9;8.0075;-8782.6
3.0;8.067;-8782.6
3.1;8.1795;-8782.6
-2.5;8.448;-8782.5
-2.4;8.4655;-8782.5
-2.3;8.2225;-8782.5
-2.2;8.1565;-8782.5
-2.1;8.168;-8782.5
-2.0;8.144;-8782.5
-1.9;8.0895;-8782.5
-1.8;7.9145;-8782.5
-1.7;7.8545;-8782.5
-1.6;8.4175;-8782.5
-1.5;8.692;-8782.5
-1.4;8.3245;-8782.5
-1.3;8.252;-8782.5
-1.2;8.328;-8782.5
-1.1;8.3005;-8782.5
-1.0;8.2895;-8782.5
-0.9;8.2655;-8782.5
-0.8;8.245;-8782.5
-0.7;8.227;-8782.5
-0.6;8.0345;-8782.5
-0.5;7.849;-8782.5
-0.4;8.1145;-8782.5
-0.3;7.8265;-8782.5
-0.2;8.1925;-8782.5
-0.1;8.1785;-8782.5
0.0;7.9965;-8782.5
0.1;7.9;-8782.5
0.2;8.071;-8782.5
0.3;8.09;-8782.5
0.4;8.1635;-8782.5
0.5;8.298;-8782.5
0.6;8.33;-8782.5
0.7;8.272;-8782.5
0.8;8.199;-8782.5
0.9;8.344;-8782.5
1.0;8.092;-8782.5
1.1;7.817;-8782.5
1.2;8.3275;-8782.5
1.3;8.19;-8782.5
1.4;8.269;-8782.5
1.5;8.517;-8782.5
1.6;8.481;-8782.5
1.7;8.38;-8782.5
1.8;8.331;-8782.5
1.9;8.2925;-8782.5
2.0;8.2275;-8782.5
2.1;8.197;-8782.5
2.2;8.3455;-8782.5
2.3;8.196;-8782.5
2.4;8.5915;-8782.5
2.5;8.674;-8782.5
2.6;8.3765;-8782.5
2.7;8.085;-8782.5
2.8;8.1265;-8782.5
2.9;8.177;-8782.5
3.0;8.2;-8782.5
3.1;8.266;-8782.5
3.2;8.3485;-8782.5
3.3;8.432;-8782.5
3.4;8.5145;-8782.5
3.5;8.4965;-8782.5
3.6;8.473;-8782.5
3.7;8.461;-8782.5
3.8;8.4;-8782.5
3.9;8.401;-8782.5
4.0;8.387;-8782.5
4.1;8.3525;-8782.5
-2.8;8.4475;-8782.4
-2.7;8.479;-8782.4
-2.6;8.6045;-8782.4
-2.5;8.58;-8782.4
-2.4;8.585;-8782.4
-2.3;8.4355;-8782.4
-2.2;8.362;-8782.4
-2.1;8.4045;-8782.4
-2.0;8.5445;-8782.4
-1.9;8.692;-8782.4
-1.8;8.6755;-8782.4
-1.7;8.7305;-8782.4
-1.6;8.7;-8782.4
-1.5;8.51;-8782.4
-1.4;8.5815;-8782.4
-1.3;8.607;-8782.4
-1.2;8.783;-8782.4
-1.1;8.729;-8782.4
-1.0;8.434;-8782.4
-0.9;8.262;-8782.4
-0.8;8.164;-8782.4
-0.7;8.1285;-8782.4
-0.6;8.1165;-8782.4
-0.5;8.0495;-8782.4
-0.4;8.2225;-8782.4
-0.3;7.9795;-8782.4
-0.2;8.094;-8782.4
-0.1;8.2625;-8782.4
0.0;8.1945;-8782.4
0.1;8.094;-8782.4
0.2;8.0775;-8782.4
0.3;8.1205;-8782.4
0.4;8.0155;-8782.4
0.5;8.0495;-8782.4
0.6;8.2245;-8782.4
0.7;8.1635;-8782.4
0.8;8.0925;-8782.4
0.9;8.35;-8782.4
1.0;8.6775;-8782.4
1.1;8.0595;-8782.4
1.2;7.9845;-8782.4
1.3;8.2;-8782.4
1.4;8.4045;-8782.4
1.5;8.2475;-8782.4
1.6;8.1275;-8782.4
1.7;8.171;-8782.4
1.8;8.4655;-8782.4
1.9;8.6115;-8782.4
2.0;8.411;-8782.4
2.1;8.262;-8782.4
2.2;8.1895;-8782.4
2.3;8.15;-8782.4
2.4;8.424;-8782.4
2.5;8.2275;-8782.4
2.6;8.2825;-8782.4
2.7;8.3485;-8782.4
2.8;8.2465;-8782.4
2.9;8.185;-8782.4
3.0;8.284;-8782.4
3.1;8.411;-8782.4
3.2;8.4535;-8782.4
3.3;8.445;-8782.4
3.4;8.491;-8782.4
3.5;8.609;-8782.4
3.6;8.5745;-8782.4
3.7;8.542;-8782.4
3.8;8.5875;-8782.4
3.9;8.551;-8782.4
4.0;8.511;-8782.4
4.1;8.4425;-8782.4
-4.0;9.155;-8782.3
-3.9;9.138;-8782.3
-3.8;9.1205;-8782.3
-3.7;9.1035;-8782.3
-3.6;9.0865;-8782.3
-3.5;9.0695;-8782.3
-3.4;9.0405;-8782.3
-3.3;8.997;-8782.3
-3.2;9.0035;-8782.3
-3.1;9.0175;-8782.3
-3.0;9.058;-8782.3
-2.9;9.1665;-8782.3
-2.8;9.096;-8782.3
-2.7;9.0385;-8782.3
-2.6;9.0035;-8782.3
-2.5;8.8445;-8782.3
-2.4;8.61;-8782.3
-2.3;8.6075;-8782.3
-2.2;8.6985;-8782.3
-2.1;8.731;-8782.3
-2.0;8.8105;-8782.3
-1.9;8.956;-8782.3
-1.8;8.8945;-8782.3
-1.7;8.917;-8782.3
-1.6;8.911;-8782.3
-1.5;8.7445;-8782.3
-1.4;8.8785;-8782.3
-1.3;8.751;-8782.3
-1.2;8.7315;-8782.3
-1.1;8.6985;-8782.3
-1.0;8.7835;-8782.3
-0.9;8.362;-8782.3
-0.8;8.1925;-8782.3
-0.7;8.4105;-8782.3
-0.6;8.2215;-8782.3
-0.5;8.1545;-8782.3
-0.4;8.2915;-8782.3
-0.3;8.3995;-8782.3
-0.2;8.316;-8782.3
-0.1;8.2965;-8782.3
0.0;8.481;-8782.3
0.1;8.14;-8782.3
0.2;8.0145;-8782.3
0.3;8.0265;-8782.3
0.4;8.0625;-8782.3
0.5;8.125;-8782.3
0.6;8.2345;-8782.3
0.7;8.3295;-8782.3
0.8;8.2615;-8782.3
0.9;8.149;-8782.3
1.0;8.3255;-8782.3
1.1;8.048;-8782.3
1.2;8.6255;-8782.3
1.3;8.469;-8782.3
1.4;8.5255;-8782.3
1.5;8.4915;-8782.3
1.6;8.427;-8782.3
1.7;8.3795;-8782.3
1.8;8.4915;-8782.3
1.9;8.608;-8782.3
2.0;8.6065;-8782.3
2.1;8.5175;-8782.3
2.2;8.213;-8782.3
2.3;8.419;-8782.3
2.4;8.4525;-8782.3
2.5;8.425;-8782.3
2.6;8.6955;-8782.3
2.7;8.6075;-8782.3
2.8;8.638;-8782.3
2.9;8.652;-8782.3
3.0;8.688;-8782.3
3.1;8.6625;-8782.3
3.2;8.606;-8782.3
3.3;8.6545;-8782.3
3.4;8.745;-8782.3
3.5;8.7065;-8782.3
3.6;8.3475;-8782.3
3.7;8.4445;-8782.3
3.8;8.675;-8782.3
3.9;8.6955;-8782.3
4.0;8.685;-8782.3
4.1;8.6995;-8782.3
-4.2;9.196;-8782.2
-4.1;9.2315;-8782.2
-4.0;9.236;-8782.2
-3.9;9.16;-8782.2
-3.8;9.1765;-8782.2
-3.7;9.2125;-8782.2
-3.6;9.2295;-8782.2
-3.5;9.199;-8782.2
-3.4;9.203;-8782.2
-3.3;9.241;-8782.2
-3.2;9.1935;-8782.2
-3.1;9.1405;-8782.2
-3.0;9.169;-8782.2
-2.9;9.1735;-8782.2
-2.8;9.099;-8782.2
-2.7;9.1365;-8782.2
-2.6;9.1995;-8782.2
-2.5;9.1755;-8782.2
-2.4;9.0835;-8782.2
-2.3;9.0005;-8782.2
-2.2;9.0125;-8782.2
-2.1;9.058;-8782.2
-2.0;9.0935;-8782.2
-1.9;9.134;-8782.2
-1.8;9.131;-8782.2
-1.7;9.201;-8782.2
-1.6;9.1095;-8782.2
-1.5;8.9825;-8782.2
-1.4;8.966;-8782.2
-1.3;8.8765;-8782.2
-1.2;8.9115;-8782.2
-1.1;8.959;-8782.2
-1.0;8.9825;-8782.2
-0.9;8.6715;-8782.2
-0.8;8.769;-8782.2
-0.7;9.0645;-8782.2
-0.6;8.711;-8782.2
-0.5;8.638;-8782.2
-0.4;8.6705;-8782.2
-0.3;8.6385;-8782.2
-0.2;8.5715;-8782.2
-0.1;8.65;-8782.2
0.0;8.6035;-8782.2
0.1;8.272;-8782.2
0.2;8.2475;-8782.2
0.3;8.424;-8782.2
0.4;8.1995;-8782.2
0.5;8.034;-8782.2
0.6;8.351;-8782.2
0.7;8.6605;-8782.2
0.8;8.7905;-8782.2
0.9;8.8735;-8782.2
1.0;8.476;-8782.2
1.1;8.3615;-8782.2
1.2;8.646;-8782.2
1.3;8.613;-8782.2
1.4;8.7705;-8782.2
1.5;8.7195;-8782.2
1.6;8.651;-8782.2
1.7;8.579;-8782.2
1.8;8.6615;-8782.2
1.9;8.725;-8782.2
2.0;8.6125;-8782.2
2.1;8.5665;-8782.2
2.2;8.4915;-8782.2
2.3;8.3365;-8782.2
2.4;8.895;-8782.2
2.5;8.455;-8782.2
2.6;8.5105;-8782.2
2.7;8.6935;-8782.2
2.8;8.667;-8782.2
2.9;8.932;-8782.2
3.0;9.033;-8782.2
3.1;8.9665;-8782.2
3.2;8.896;-8782.2
3.3;8.868;-8782.2
3.4;8.9565;-8782.2
3.5;8.965;-8782.2
3.6;8.7015;-8782.2
3.7;8.876;-8782.2
3.8;8.8045;-8782.2
3.9;8.822;-8782.2
4.0;8.8295;-8782.2
4.1;8.9335;-8782.2
-6.1;9.821;-8782.1
-6.0;9.819;-8782.1
-5.9;9.8145;-8782.1
-5.8;9.81;-8782.1
-5.7;9.808;-8782.1
-5.6;9.7785;-8782.1
-5.5;9.761;-8782.1
-5.4;9.7185;-8782.1
-5.3;9.667;-8782.1
-5.2;9.648;-8782.1
-5.1;9.5995;-8782.1
-5.0;9.5765;-8782.1
-4.9;9.6035;-8782.1
-4.8;9.6115;-8782.1
-4.7;9.578;-8782.1
-4.6;9.542;-8782.1
-4.5;9.465;-8782.1
-4.4;9.405;-8782.1
-4.3;9.4135;-8782.1
